LINE,SBWY_STNS_OTSD_CD,SBWY_STNS_CD,SBWY_STNS_NM,UPLN_DNLN,PLF_PSTN,TRN_PLF_INTVL,HGT_DIFF,PLF_LNR,collected_at
7호선,725,2727,군자,하선,본선 석남 방면 8-4,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 1-1,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 1-2,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 1-3,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 1-4,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 2-1,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 2-2,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 2-3,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 2-4,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 3-1,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 3-2,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 3-3,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 3-4,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 4-1,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 4-2,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 4-3,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 4-4,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 5-1,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 5-2,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 5-3,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 5-4,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 6-1,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 6-2,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 6-3,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 6-4,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 7-1,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 7-2,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 7-3,좁음,높음,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 7-4,좁음,보통,직선,2026-08-07 15:39
7호선,726,2728,어린이대공원,상선,본선 장암 방면 8-1,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 3-2,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 3-3,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 3-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 4-1,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 4-2,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 4-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 4-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 5-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 5-2,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 5-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 5-4,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 6-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 6-2,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 6-3,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 6-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 7-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 7-2,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 7-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 7-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 8-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 8-2,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 8-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,상선,본선 장암 방면 8-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 1-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 1-2,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 1-3,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 1-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 2-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 2-2,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 2-3,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 2-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 3-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 3-2,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 3-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 3-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 4-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 4-2,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 4-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 4-4,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 5-1,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 5-2,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 5-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 5-4,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 6-1,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 6-2,좁음,낮음,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 6-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 6-4,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 7-1,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 7-2,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 7-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 7-4,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 8-1,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 8-2,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 8-3,좁음,보통,직선,2026-08-07 15:39
7호선,744,2746,대림,하선,본선 석남 방면 8-4,좁음,낮음,직선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 1-1,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 1-2,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 1-3,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 1-4,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 2-1,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 2-2,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 2-3,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 2-4,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 3-1,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 3-2,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 3-3,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 3-4,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 4-1,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 4-2,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 4-3,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 4-4,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 5-1,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 5-2,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 5-3,좁음,보통,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 5-4,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 6-1,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 6-2,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 6-3,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 6-4,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 7-1,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 7-2,좁음,낮음,곡선,2026-08-07 15:39
7호선,745,2747,남구로,상선,본선 장암 방면 7-3,좁음,보통,곡선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 2-3,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 2-4,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 3-1,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 3-2,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 3-3,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 3-4,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 4-1,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 4-2,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 4-3,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 4-4,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 5-1,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 5-2,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 5-3,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 5-4,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 6-1,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 6-2,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 6-3,좁음,낮음,직선,2026-08-07 15:39
8호선,820,2821,복정,하선,본선 모란 방면 6-4,보통,낮음,직선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 1-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 1-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 1-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 1-4,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 2-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 2-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 2-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 2-4,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 3-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 3-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 3-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 3-4,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 4-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 4-2,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 4-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 4-4,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 5-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 5-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 5-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 5-4,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 6-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 6-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 6-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,상선,본선 암사 방면 6-4,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 1-1,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 1-2,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 1-3,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 1-4,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 2-1,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 2-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 2-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 2-4,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 3-1,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 3-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 3-3,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 3-4,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 4-1,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 4-2,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 4-3,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 4-4,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 5-1,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 5-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 5-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 5-4,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 6-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 6-2,좁음,보통,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 6-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,821,2828,남위례,하선,본선 모란 방면 6-4,좁음,보통,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 1-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 1-2,좁음,낮음,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 1-3,좁음,보통,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 1-4,좁음,낮음,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 2-1,좁음,낮음,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 2-2,좁음,보통,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 2-3,좁음,보통,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 2-4,좁음,보통,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 3-1,좁음,보통,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 3-2,좁음,보통,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 3-3,좁음,낮음,곡선,2026-08-07 15:39
8호선,822,2822,산성,상선,본선 암사 방면 3-4,좁음,낮음,곡선,2026-08-07 15:39
